                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     252                                      499                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0001800000000001E+006                  8.0000000000059472E+001                  7.1694492152807974E+028                  1.2477505614120169E+009                  4.4823000000000001E+021                  4.9542873405601586E+002                  1.6115133083562740E-007                  5.4564904816331146E-002                 -5.1820531105899335E+000                  7.3000000000000020E-001                  2.6605031474230893E-005                  2.4997339496852569E-001                  3.4416073257059858E-003                  1.0081585205319677E-003                  9.3604492797742158E-003                  2.0994604783340924E-003                  4.0046524651343911E-005                  0.0000000000000000E+000                  2.9233962995481045E-006                  1.0654390487825688E-010                  1.0010565723787206E-006                  1.3782441260913058E-008                  4.0373245044945844E-009                  3.7485346283013195E-008                  8.4076095800128443E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0046471430066611E-005                  5.3186572643971974E-002                  4.0046291523973414E-005                  5.2062957094821255E-002                  2.0166069427706214E+004                  4.2811644077709755E+006                  2.4850259966013516E+012                  1.2759870259979174E-025                  1.2759870259979174E-025                  0.0000000000000000E+000                  5.1059284267627263E-027                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1563830450997125E+013 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                radius_cm                               mass_grams                              temperature                                   energy                                  density                                  entropy                                     logS                                 pressure                                       mu                                    grada                                       cv                                       cp                                   gamma1                                  opacity                               luminosity                                     logL                                    gradT                             d_gradT_dlnR                             actual_gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                                      tau                               extra_heat                     log_irradiation_heat 
                                       1                  4.0046524651343911E-005                 -1.2630865980486807E+000                  2.6949811961699863E+000                 -5.5887795613181384E+000                  4.6592060525777814E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  3.7976082454070153E+009                  7.9660546836453304E+028                  4.9542873955483833E+002                  4.0778827650115776E+010                  2.5776291749955689E-006                  9.2773221150777534E+000                  8.8872573355901938E+000                  4.5625333564154302E+004                  2.5399999999999978E+000                  2.9880797424301780E-001                  8.3895303732502848E+007                  1.1961393668556201E+008                  1.4237197225984510E+000                  5.3867908025941186E-003                  1.6115133083562740E-007                 -6.7927661036038165E+000                  1.2500000575745132E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2500000575745132E-001                  2.9880797424301780E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       2                  4.0046524651341912E-005                 -1.2630865990237530E+000                  2.6949812094256496E+000                 -5.5887794685285099E+000                  4.6592061586230722E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  3.7976082368806744E+009                  7.9660546836449328E+028                  4.9542875467645979E+002                  4.0778828925750938E+010                  2.5776297257216067E-006                  9.2773220550073070E+000                  8.8872573327781463E+000                  4.5625344704872383E+004                  2.5399999999999978E+000                  2.9880797416201804E-001                  8.3895303771555573E+007                  1.1961393672442387E+008                  1.4237197223180622E+000                  5.3867923633777858E-003                  1.6115131907572652E-007                 -6.7927661352961408E+000                  1.2500001535530614E-001                  0.0000000000000000E+000                  1.2500001578342046E-001                  1.2500001535530614E-001                  2.9880797421356331E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666678505617338E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       3                  4.0046524651338401E-005                 -1.2630866007301282E+000                  2.6949812262964961E+000                 -5.5887793504326551E+000                  4.6592062935897722E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  3.7976082219595904E+009                  7.9660546836442344E+028                  4.9542877392216241E+002                  4.0778830549287292E+010                  2.5776304266456108E-006                  9.2773219785540597E+000                  8.8872573291991799E+000                  4.5625358883968380E+004                  2.5399999999999978E+000                  2.9880797405892767E-001                  8.3895303821258977E+007                  1.1961393677388439E+008                  1.4237197219612039E+000                  5.3867943498299006E-003                  1.6115129849590003E-007                 -6.7927661907577139E+000                  1.2500006491090387E-001                  0.0000000000000000E+000                  1.2500006425387158E-001                  1.2500006491090387E-001                  2.9880797411047288E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666699223787151E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       4                  4.0046524651334898E-005                 -1.2630866024365048E+000                  2.6949812497951768E+000                 -5.5887791859420721E+000                  4.6592064815790364E+000                  7.2999999999999998E-001                  2.5000000000000006E-001                  2.0000000000000018E-002                  3.7976082070384936E+009                  7.9660546836435378E+028                  4.9542880072868064E+002                  4.0778832810641205E+010                  2.5776314029325103E-006                  9.2773218720655883E+000                  8.8872573242141915E+000                  4.5625378633423745E+004                  2.5399999999999965E+000                  2.9880797391533809E-001                  8.3895303890488595E+007                  1.1961393684277570E+008                  1.4237197214641502E+000                  5.3867971166739444E-003                  1.6115127791607350E-007                 -6.7927662462192941E+000                  1.2500011446649090E-001                  0.0000000000000000E+000                  1.2500011488373253E-001                  1.2500011446649090E-001                  2.9880797400738268E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666719941964769E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       5                  4.0046524651328644E-005                 -1.2630866054836007E+000                  2.6949812799216963E+000                 -5.5887789750568251E+000                  4.6592067225908007E+000                  7.2999999999999998E-001                  2.5000000000000006E-001                  2.0000000000000018E-002                  3.7976081803937249E+009                  7.9660546836422940E+028                  4.9542883509602041E+002                  4.0778835709813812E+010                  2.5776326545822282E-006                  9.2773217355420954E+000                  8.8872573178231864E+000                  4.5625403953239089E+004                  2.5399999999999965E+000                  2.9880797373124984E-001                  8.3895303979244351E+007                  1.1961393693109770E+008                  1.4237197208269012E+000                  5.3868006639101384E-003                  1.6115124116638330E-007                 -6.7927663452578475E+000                  1.2500020295858186E-001                  0.0000000000000000E+000                  1.2500020338405626E-001                  1.2500020295858186E-001                  2.9880797382329394E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666756938729932E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       6                  4.0046524651322382E-005                 -1.2630866085306964E+000                  2.6949813220988310E+000                 -5.5887786798177022E+000                  4.6592070600070565E+000                  7.3000000000000020E-001                  2.4999999999999994E-001                  1.9999999999999796E-002                  3.7976081537489562E+009                  7.9660546836410485E+028                  4.9542888321030802E+002                  4.0778839768656494E+010                  2.5776344068915350E-006                  9.2773215444095438E+000                  8.8872573088757978E+000                  4.5625439400981581E+004                  2.5399999999999960E+000                  2.9880797347352783E-001                  8.3895304103502080E+007                  1.1961393705474815E+008                  1.4237197199347498E+000                  5.3868056300410087E-003                  1.6115120441669316E-007                 -6.7927664442964240E+000                  1.2500029145063649E-001                  0.0000000000000000E+000                  1.2500029153303427E-001                  1.2500029145063649E-001                  2.9880797363920625E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666793935519975E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       7                  4.0046524651311120E-005                 -1.2630866140154686E+000                  2.6949813763265933E+000                 -5.5887783002249263E+000                  4.6592074938275942E+000                  7.3000000000000020E-001                  2.4999999999999994E-001                  1.9999999999999796E-002                  3.7976081057883759E+009                  7.9660546836388072E+028                  4.9542894507156245E+002                  4.0778844987170769E+010                  2.5776366598601283E-006                  9.2773212986680686E+000                  8.8872572973720274E+000                  4.5625484976652784E+004                  2.5399999999999960E+000                  2.9880797314217389E-001                  8.3895304263261348E+007                  1.1961393721372670E+008                  1.4237197187876958E+000                  5.3868120150671901E-003                  1.6115113826725087E-007                 -6.7927666225659182E+000                  1.2500045073624386E-001                  0.0000000000000000E+000                  1.2500045011280081E-001                  1.2500045073624386E-001                  2.9880797330785086E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666860529804750E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       8                  4.0046524651299858E-005                 -1.2630866195002330E+000                  2.6949814636935692E+000                 -5.5887776886596878E+000                  4.6592081927598059E+000                  7.3000000000000020E-001                  2.4999999999999994E-001                  1.9999999999999796E-002                  3.7976080578278637E+009                  7.9660546836365678E+028                  4.9542904473696223E+002                  4.0778853394781242E+010                  2.5776402896416563E-006                  9.2773209027521499E+000                  8.8872572788382183E+000                  4.5625558404126794E+004                  2.5399999999999960E+000                  2.9880797260833308E-001                  8.3895304520649791E+007                  1.1961393746985731E+008                  1.4237197169396563E+000                  5.3868223020547843E-003                  1.6115107211780855E-007                 -6.7927668008354853E+000                  1.2500061002173488E-001                  0.0000000000000000E+000                  1.2500060994974263E-001                  1.2500061002173488E-001                  2.9880797297649919E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666927124170139E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
                                       9                  4.0046524651274833E-005                 -1.2630866316885856E+000                  2.6949815841998350E+000                 -5.5887768451232596E+000                  4.6592091568024978E+000                  7.3000000000000020E-001                  2.4999999999999994E-001                  1.9999999999999796E-002                  3.7976079512490640E+009                  7.9660546836315892E+028                  4.9542918220661676E+002                  4.0778864991497002E+010                  2.5776452962343847E-006                  9.2773203566633846E+000                  8.8872572532744432E+000                  4.5625659683412632E+004                  2.5399999999999960E+000                  2.9880797187201480E-001                  8.3895304875665426E+007                  1.1961393782313797E+008                  1.4237197143906202E+000                  5.3868364910069069E-003                  1.6115092511904784E-007                 -6.7927671969903409E+000                  1.2500096398907667E-001                  0.0000000000000000E+000                  1.2500096386560006E-001                  1.2500096398907667E-001                  2.9880797224017397E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6667075111937413E-001                  0.0000000000000000E+000                  4.0547298974002679E+000 
